"","observ","barrio","calle","altura","institu1","institu3","distanci","edpub","estserv","banco","totrob","mes","totrob2","category","month","month.label"
"261",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0.25,4,0.25,4,4,"April"
"262",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,1,5,1,4,5,"May"
"263",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,1.25,6,1.25,4,6,"June"
"264",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"265",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0.75,8,0.75,4,9,"August"
"266",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0,9,0,4,10,"September"
"267",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0,10,0,4,11,"October"
"268",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"269",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0,12,0,4,13,"December"
"270",27,"Belgrano","F.D.Roosevelt","a2100",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"271",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0.25,4,0.25,4,4,"April"
"272",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0.25,5,0.25,4,5,"May"
"273",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,1,6,1,4,6,"June"
"274",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"275",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0.25,8,0.25,4,9,"August"
"276",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0,9,0,4,10,"September"
"277",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0,10,0,4,11,"October"
"278",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"279",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0,12,0,4,13,"December"
"280",28,"Belgrano","F.D.Roosevelt","a2200",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"281",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0,4,0,3,4,"April"
"282",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,1.25,5,1.25,3,5,"May"
"283",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0.5,6,0.5,3,6,"June"
"284",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0.25,7,0.25,3,7,"July (1-17)"
"285",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0,8,0,3,9,"August"
"286",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0,9,0,3,10,"September"
"287",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0.25,10,0.25,3,11,"October"
"288",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0.5,11,0.5,3,12,"November"
"289",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0,12,0,3,13,"December"
"290",29,"Belgrano","F.D.Roosevelt","a2300",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"291",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0.25,4,0.25,2,4,"April"
"292",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"293",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0.5,6,0.5,2,6,"June"
"294",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0.25,7,0.25,2,7,"July (1-17)"
"295",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0,8,0,2,9,"August"
"296",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,1.25,9,1.25,2,10,"September"
"297",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,1.25,10,1.25,2,11,"October"
"298",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"299",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0,12,0,2,13,"December"
"300",30,"Belgrano","F.D.Roosevelt","a2400",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"301",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,1.25,4,1.25,2,4,"April"
"302",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"303",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,6,0,2,6,"June"
"304",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"305",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,8,0,2,9,"August"
"306",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0.25,9,0.25,2,10,"September"
"307",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,10,0,2,11,"October"
"308",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,11,0,2,12,"November"
"309",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,12,0,2,13,"December"
"310",31,"Belgrano","F.D.Roosevelt","a2500",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"311",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,4,0,3,4,"April"
"312",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,5,0,3,5,"May"
"313",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"314",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"315",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,8,0,3,9,"August"
"316",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,9,0,3,10,"September"
"317",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,10,0,3,11,"October"
"318",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,11,0,3,12,"November"
"319",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"320",32,"Belgrano","F.D.Roosevelt","a2600",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"321",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0,4,0,3,4,"April"
"322",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0,5,0,3,5,"May"
"323",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"324",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"325",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,1.25,8,1.25,3,9,"August"
"326",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"327",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0,10,0,3,11,"October"
"328",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"329",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"330",33,"Belgrano","F.D.Roosevelt","a2700",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"331",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,4,0,4,4,"April"
"332",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,5,0,4,5,"May"
"333",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,6,0,4,6,"June"
"334",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"335",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0.25,8,0.25,4,9,"August"
"336",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0.25,9,0.25,4,10,"September"
"337",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,10,0,4,11,"October"
"338",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"339",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,12,0,4,13,"December"
"340",34,"Belgrano","F.D.Roosevelt","a2800",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"341",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,4,0,4,4,"April"
"342",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,5,0,4,5,"May"
"343",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,6,0,4,6,"June"
"344",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"345",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,8,0,4,9,"August"
"346",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,9,0,4,10,"September"
"347",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0.5,10,0.5,4,11,"October"
"348",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,11,0,4,12,"November"
"349",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,12,0,4,13,"December"
"350",35,"Belgrano","Monroe","a1900",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"351",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0.25,4,0.25,3,4,"April"
"352",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,5,0,3,5,"May"
"353",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,6,0,3,6,"June"
"354",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"355",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,8,0,3,9,"August"
"356",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,9,0,3,10,"September"
"357",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0.5,10,0.5,3,11,"October"
"358",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,11,0,3,12,"November"
"359",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,12,0,3,13,"December"
"360",36,"Belgrano","Monroe","a2000",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"361",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0.75,4,0.75,3,4,"April"
"362",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,1,5,1,3,5,"May"
"363",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,6,0,3,6,"June"
"364",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"365",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"366",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,9,0,3,10,"September"
"367",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,10,0,3,11,"October"
"368",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,11,0,3,12,"November"
"369",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,12,0,3,13,"December"
"370",37,"Belgrano","Monroe","a2100",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"371",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0.5,4,0.5,4,4,"April"
"372",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0,5,0,4,5,"May"
"373",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0,6,0,4,6,"June"
"374",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"375",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0.25,8,0.25,4,9,"August"
"376",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0,9,0,4,10,"September"
"377",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0.25,10,0.25,4,11,"October"
"378",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"379",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0.25,12,0.25,4,13,"December"
"380",38,"Belgrano","Monroe","a2200",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"381",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,1,4,1,3,4,"April"
"382",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0,5,0,3,5,"May"
"383",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0,6,0,3,6,"June"
"384",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"385",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0,8,0,3,9,"August"
"386",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"387",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0.25,10,0.25,3,11,"October"
"388",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"389",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"390",39,"Belgrano","Monroe","a2300",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"391",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.5,4,0.5,2,4,"April"
"392",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"393",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.5,6,0.5,2,6,"June"
"394",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"395",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.25,8,0.25,2,9,"August"
"396",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.25,9,0.25,2,10,"September"
"397",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0,10,0,2,11,"October"
"398",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"399",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"400",40,"Belgrano","Monroe","a2400",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"401",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0.5,4,0.5,2,4,"April"
"402",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"403",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0.5,6,0.5,2,6,"June"
"404",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"405",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0.25,8,0.25,2,9,"August"
"406",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0,9,0,2,10,"September"
"407",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0,10,0,2,11,"October"
"408",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"409",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0.5,12,0.5,2,13,"December"
"410",41,"Belgrano","Monroe","a2500",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"411",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,4,0,2,4,"April"
"412",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,5,0,2,5,"May"
"413",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0.25,6,0.25,2,6,"June"
"414",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0.25,7,0.25,2,7,"July (1-17)"
"415",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,8,0,2,9,"August"
"416",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,9,0,2,10,"September"
"417",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,10,0,2,11,"October"
"418",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,11,0,2,12,"November"
"419",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,1.25,12,1.25,2,13,"December"
"420",42,"Belgrano","Monroe","a2600",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"421",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0,4,0,2,4,"April"
"422",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0,5,0,2,5,"May"
"423",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0.5,6,0.5,2,6,"June"
"424",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0.25,7,0.25,2,7,"July (1-17)"
"425",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0,8,0,2,9,"August"
"426",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0,9,0,2,10,"September"
"427",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0,10,0,2,11,"October"
"428",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0,11,0,2,12,"November"
"429",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"430",43,"Belgrano","Monroe","a2700",0,1,1,0,0,0,0.25,73,0.25,2,8,"July (18-31)"
"431",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,4,0,3,4,"April"
"432",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,5,0,3,5,"May"
"433",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"434",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"435",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,8,0,3,9,"August"
"436",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,9,0,3,10,"September"
"437",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,10,0,3,11,"October"
"438",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0,11,0,3,12,"November"
"439",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"440",44,"Belgrano","Monroe","a2800",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"441",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,4,0,4,4,"April"
"442",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,5,0,4,5,"May"
"443",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,6,0,4,6,"June"
"444",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"445",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,8,0,4,9,"August"
"446",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,1,9,1,4,10,"September"
"447",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,10,0,4,11,"October"
"448",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,11,0,4,12,"November"
"449",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,12,0,4,13,"December"
"450",45,"Belgrano","Blanco Encalada","a1800",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"451",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,4,0,3,4,"April"
"452",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,5,0,3,5,"May"
"453",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,6,0,3,6,"June"
"454",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"455",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,8,0,3,9,"August"
"456",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,9,0,3,10,"September"
"457",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,10,0,3,11,"October"
"458",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,11,0,3,12,"November"
"459",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,12,0,3,13,"December"
"460",46,"Belgrano","Blanco Encalada","a1900",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"461",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,4,0,2,4,"April"
"462",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"463",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,6,0,2,6,"June"
"464",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"465",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,8,0,2,9,"August"
"466",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,9,0,2,10,"September"
"467",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,10,0,2,11,"October"
"468",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,11,0,2,12,"November"
"469",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,1,12,1,2,13,"December"
"470",47,"Belgrano","Blanco Encalada","a2000",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"471",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0.25,4,0.25,2,4,"April"
"472",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"473",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0,6,0,2,6,"June"
"474",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"475",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0,8,0,2,9,"August"
"476",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0,9,0,2,10,"September"
"477",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0,10,0,2,11,"October"
"478",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0,11,0,2,12,"November"
"479",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"480",48,"Belgrano","Blanco Encalada","a2100",0,1,1,0,0,0,0.25,73,0.25,2,8,"July (18-31)"
"481",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.25,4,0.25,3,4,"April"
"482",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,1.25,5,1.25,3,5,"May"
"483",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"484",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"485",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"486",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.5,9,0.5,3,10,"September"
"487",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.5,10,0.5,3,11,"October"
"488",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"489",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,1,12,1,3,13,"December"
"490",49,"Belgrano","Blanco Encalada","a2200",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"491",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0,4,0,4,4,"April"
"492",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,1.5,5,1.5,4,5,"May"
"493",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0.25,6,0.25,4,6,"June"
"494",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"495",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0.25,8,0.25,4,9,"August"
"496",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0.5,9,0.5,4,10,"September"
"497",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0.5,10,0.5,4,11,"October"
"498",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"499",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0.75,12,0.75,4,13,"December"
"500",50,"Belgrano","Blanco Encalada","a2300",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"501",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,4,0,3,4,"April"
"502",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0.5,5,0.5,3,5,"May"
"503",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,6,0,3,6,"June"
"504",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"505",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,8,0,3,9,"August"
"506",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,9,0,3,10,"September"
"507",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,10,0,3,11,"October"
"508",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,11,0,3,12,"November"
"509",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,12,0,3,13,"December"
"510",51,"Belgrano","Blanco Encalada","a2400",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"511",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0.25,4,0.25,3,4,"April"
"512",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0.5,5,0.5,3,5,"May"
"513",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"514",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"515",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0,8,0,3,9,"August"
"516",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0,9,0,3,10,"September"
"517",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0,10,0,3,11,"October"
"518",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0,11,0,3,12,"November"
"519",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0.5,12,0.5,3,13,"December"
"520",52,"Belgrano","Blanco Encalada","a2500",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"521",53,"Belgrano","Blanco Encalada","a2600",0,1,1,0,0,0,0.25,4,0.25,2,4,"April"
"522",53,"Belgrano","Blanco Encalada","a2600",0,1,1,0,0,0,0.25,5,0.25,2,5,"May"
"523",53,"Belgrano","Blanco Encalada","a2600",0,1,1,0,0,0,0.5,6,0.5,2,6,"June"
"524",53,"Belgrano","Blanco Encalada","a2600",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"525",53,"Belgrano","Blanco Encalada","a2600",0,1,1,0,0,0,0,8,0,2,9,"August"
